Name,EndsVowel,EndsA,LenGt5,StartsVowel,HasY,IsFemale
Josi,1,0,0,0,0,1
Nitin,0,0,0,0,0,1
Geo,0,0,0,0,0,0
Beatrisa,1,1,1,0,0,1
Tate,0,0,0,0,0,1
Jose,0,0,0,0,0,0
Jermaine,1,0,1,0,0,0
Herschel,0,0,1,0,0,0
Coralie,1,0,1,0,0,1
Winfield,0,0,1,0,0,0
Barbaraanne,1,0,1,0,0,1
Murial,0,0,1,0,0,1
Rora,1,1,0,0,0,1
Waring,0,0,1,0,0,0
Prissie,1,0,1,0,0,1
Shepherd,0,0,1,0,0,0
Etti,1,0,0,1,0,1
Chrissie,1,0,1,0,0,1
Rube,0,0,0,0,0,0
Ruthi,1,0,0,0,0,1
Geraldo,0,0,1,0,0,0
Sloane,1,0,1,0,0,0
Darice,1,0,1,0,0,1
Herby,0,0,0,0,1,0
Tiffany,0,0,1,0,1,1
Esma,1,1,0,1,0,1
Benjy,0,0,0,0,1,0
Sonni,1,0,0,0,0,1
Benni,1,0,0,0,0,1
Chelsie,1,0,1,0,0,1
Tatiania,1,1,1,0,0,1
Brett,0,0,0,0,0,1
Lyn,0,0,0,0,1,0
Sela,1,1,0,0,0,1
Adair,0,0,0,1,0,0
Archibold,0,0,1,1,0,0
Winny,0,0,0,0,1,0
Viviana,1,1,1,0,0,1
Gretal,0,0,1,0,0,1
Filippa,1,1,1,0,0,1
Isador,0,0,1,1,0,0
Onida,1,1,0,1,0,1
Lucio,0,0,0,0,0,0
Thedrick,0,0,1,0,0,0
Loella,1,1,1,0,0,1
Yolane,1,0,1,1,1,1
Thadeus,0,0,1,0,0,0
Dea,1,1,0,0,0,1
Paula,1,1,0,0,0,1
Coretta,1,1,1,0,0,1
Fleur,0,0,0,0,0,1
Floria,1,1,1,0,0,1
Lilllie,1,0,1,0,0,1
Joseph,0,0,1,0,0,0
Christean,0,0,1,0,0,1
Julee,1,0,0,0,0,1
Rhonda,1,1,1,0,0,1
Adrien,0,0,1,1,0,0
Berkley,0,0,1,0,1,0
Jorrie,1,0,1,0,0,1
Noreen,0,0,1,0,0,1
Christie,1,0,1,0,0,1
Benoite,1,0,1,0,0,1
Virgil,0,0,1,0,0,0
Lenee,1,0,0,0,0,1
Heloise,1,0,1,0,0,1
Alanna,1,1,1,1,0,1
Tiffie,1,0,1,0,0,1
Simon,0,0,0,0,0,0
Jodie,1,0,0,0,0,1
Myron,0,0,0,0,1,0
Lucius,0,0,1,0,0,0
Myrlene,1,0,1,0,1,1
Gerhardine,1,0,1,0,0,1
Levy,0,0,0,0,1,0
Tadd,0,0,0,0,0,0
Agathe,1,0,1,1,0,1
Sheldon,0,0,1,0,0,0
Karyl,0,0,0,0,1,1
Shurlock,0,0,1,0,0,0
Cybill,0,0,1,0,1,1
Eleanora,1,1,1,1,0,1
Carmita,1,1,1,0,0,1
Gordon,0,0,1,0,0,0
Camila,1,1,1,0,0,1
Baird,0,0,0,0,0,0
Reza,1,1,0,0,0,0
Skippy,0,0,1,0,1,0
Marie,1,0,0,0,0,1
Abbie,1,0,0,1,0,0
Dory,0,0,0,0,1,1
Sergio,0,0,1,0,0,0
Terry,0,0,0,0,1,1
Jerrine,1,0,1,0,0,1
Kiele,1,0,0,0,0,1
Nahum,0,0,0,0,0,0
Elfrieda,1,1,1,1,0,1
Harrietta,1,1,1,0,0,1
Nicola,1,1,1,0,0,1
Lawton,0,0,1,0,0,0
Kayla,1,1,0,0,1,1
Chere,1,0,0,0,0,1
Elwina,1,1,1,1,0,1
Waldo,0,0,0,0,0,0
Wallace,1,0,1,0,0,0
Bryce,1,0,0,0,1,0
Corilla,1,1,1,0,0,1
Ranee,1,0,0,0,0,1
Sandy,0,0,0,0,1,1
Stern,0,0,0,0,0,0
Neille,1,0,1,0,0,1
Janenna,1,1,1,0,0,1
Kerrill,0,0,1,0,0,1
Celinka,1,1,1,0,0,1
Erny,0,0,0,1,1,0
Terrye,1,0,1,0,1,1
Walden,0,0,1,0,0,0
Ailey,0,0,0,1,1,1
Annmaria,1,1,1,1,0,1
Garv,0,0,0,0,0,0
Elga,1,1,0,1,0,1
Marcello,0,0,1,0,0,0
Gay,0,0,0,0,1,0
Anneliese,1,0,1,1,0,1
Robbie,1,0,1,0,0,0
Matilda,1,1,1,0,0,1
Darrel,0,0,1,0,0,0
Annissa,1,1,1,1,0,1
Shawna,1,1,1,0,0,1
Julian,0,0,1,0,0,0
Gunter,0,0,1,0,0,0
Carena,1,1,1,0,0,1
Beitris,0,0,1,0,0,1
Janey,0,0,0,0,1,1
Corby,0,0,0,0,1,0
Jaquelin,0,0,1,0,0,1
Phillipe,1,0,1,0,0,0
Patricia,1,1,1,0,0,1
Pennie,1,0,1,0,0,0
Marijo,0,0,1,0,0,1
Delinda,1,1,1,0,0,1
Win,0,0,0,0,0,0
Adriane,1,0,1,1,0,1
Emerson,0,0,1,1,0,0
Ken,0,0,0,0,0,0
Oralie,1,0,1,1,0,1
Kay,0,0,0,0,1,1
Mace,0,0,0,0,0,0
Cassaundra,1,1,1,0,0,1
Giraud,0,0,1,0,0,0
Winnie,1,0,1,0,0,0
Ravil,0,0,0,0,0,0
Teddie,1,0,1,0,0,0
Augustine,1,0,1,1,0,1
Gladi,1,0,0,0,0,1
Lothar,0,0,1,0,0,0
Vallie,1,0,1,0,0,1
Ike,0,0,0,1,0,0
Charisse,1,0,1,0,0,1
Gerhard,0,0,1,0,0,0
Reid,0,0,0,0,0,0
Tana,1,1,0,0,0,1
Ilyse,1,0,0,1,1,1
Lemmie,1,0,1,0,0,0
Eryn,0,0,0,1,1,1
Reece,1,0,0,0,0,0
Paulina,1,1,1,0,0,1
Harmonia,1,1,1,0,0,1
Monah,0,0,0,0,0,1
Krystal,0,0,1,0,1,1
Bridgette,1,0,1,0,0,1
Zebulon,0,0,1,0,0,0
Ardenia,1,1,1,1,0,1
Jelene,1,0,1,0,0,1
Sandor,0,0,1,0,0,0
Thad,0,0,0,0,0,0
Jean-Marc,0,0,1,0,0,0
Lotta,1,1,0,0,0,1
Sibel,0,0,0,0,0,1
Garwood,0,0,1,0,0,0
Dimitri,1,0,1,0,0,0
Jaquith,0,0,1,0,0,1
Inger,0,0,0,1,0,1
Tamar,0,0,0,0,0,1
Laila,1,1,0,0,0,1
Pearl,0,0,0,0,0,1
Carson,0,0,1,0,0,0
Pru,0,0,0,0,0,1
Virgilio,0,0,1,0,0,0
Jeana,1,1,0,0,0,1
Jillayne,1,0,1,0,1,1
Frannie,1,0,1,0,0,1
Leo,0,0,0,0,0,0
Mohammed,0,0,1,0,0,0
Jacinthe,1,0,1,0,0,1
Gratia,1,1,1,0,0,1
Wojciech,0,0,1,0,0,0
Oscar,0,0,0,1,0,0
Jae,0,0,0,0,0,0
Hetty,0,0,0,0,1,1
Tomlin,0,0,1,0,0,0
Siouxie,1,0,1,0,0,1
Konstanze,1,0,1,0,0,1
Sharie,1,0,1,0,0,1
Nicoline,1,0,1,0,0,1
Dorisa,1,1,1,0,0,1
Justin,0,0,1,0,0,1
Ellwood,0,0,1,1,0,0
Saree,1,0,0,0,0,1
Paula-Grace,1,0,1,0,0,1
Odysseus,0,0,1,1,1,0
Thebault,0,0,1,0,0,0
Evangelina,1,1,1,1,0,1
Rozina,1,1,1,0,0,1
Crissy,0,0,1,0,1,1
Shlomo,0,0,1,0,0,0
Ophelia,1,1,1,1,0,1
Abdul,0,0,0,1,0,0
Jere,0,0,0,0,0,0
Marla,1,1,0,0,0,1
Ester,0,0,0,1,0,1
Marrissa,1,1,1,0,0,1
Dasie,1,0,0,0,0,1
Maudie,1,0,1,0,0,1
Sawyer,0,0,1,0,1,0
Modestine,1,0,1,0,0,1
Domenic,0,0,1,0,0,0
Eloisa,1,1,1,1,0,1
Hiralal,0,0,1,0,0,0
Tiffanie,1,0,1,0,0,1
Angil,0,0,0,1,0,1
Gizela,1,1,1,0,0,1
Daphna,1,1,1,0,0,1
Georg,0,0,0,0,0,0
Kaiser,0,0,1,0,0,0
Apostolos,0,0,1,1,0,0
Sandra,1,1,1,0,0,1
Doralin,0,0,1,0,0,1
Pegeen,0,0,1,0,0,1
Waverly,0,0,1,0,1,0
Morten,0,0,1,0,0,0
Shaine,1,0,1,0,0,0
Tonie,1,0,0,0,0,1
Torrie,1,0,1,0,0,1
West,0,0,0,0,0,0
Othilia,1,1,1,1,0,1
Vivyanne,1,0,1,0,1,1
Dudley,0,0,1,0,1,0
Archibald,0,0,1,1,0,0
Josepha,1,1,1,0,0,1
Tailor,0,0,1,0,0,0
Brian,0,0,0,0,0,0
Charla,1,1,1,0,0,1
Kaylyn,0,0,1,0,1,1
Linda,1,1,0,0,0,1
Alissa,1,1,1,1,0,1
Pacifica,1,1,1,0,0,1
Joanie,1,0,1,0,0,1
Tanya,1,1,0,0,1,1
Queenie,1,0,1,0,0,1
Shanon,0,0,1,0,0,1
Ronni,1,0,0,0,0,1
Roby,0,0,0,0,1,1
Ole,0,0,0,1,0,0
Hersch,0,0,1,0,0,0
JoAnne,1,0,1,0,0,1
Alasdair,0,0,1,1,0,0
Maggee,1,0,1,0,0,1
Shimon,0,0,1,0,0,0
Karalynn,0,0,1,0,1,1
Addie,1,0,0,1,0,0
Jedediah,0,0,1,0,0,0
Martin,0,0,1,0,0,0
Rosina,1,1,1,0,0,1
Mohamad,0,0,1,0,0,0
Maxwell,0,0,1,0,0,0
Kurt,0,0,0,0,0,0
Rubina,1,1,1,0,0,1
Orly,0,0,0,1,1,1
Serge,1,0,0,0,0,0
Cortney,0,0,1,0,1,1
Antonella,1,1,1,1,0,1
Istvan,0,0,1,1,0,0
Mart,0,0,0,0,0,0
Renelle,1,0,1,0,0,1
Margarethe,1,0,1,0,0,1
Rona,1,1,0,0,0,1
Tannie,1,0,1,0,0,0
Enya,1,1,0,1,1,1
Damaris,0,0,1,0,0,1
Lida,1,1,0,0,0,1
Sybille,1,0,1,0,1,1
Cris,0,0,0,0,0,0
Lizette,1,0,1,0,0,1
Maia,1,1,0,0,0,1
Wynton,0,0,1,0,1,0
Colline,1,0,1,0,0,1
Christyna,1,1,1,0,1,1
Abbot,0,0,0,1,0,0
Klee,0,0,0,0,0,0
Ignazio,0,0,1,1,0,0
Stacy,0,0,0,0,1,1
Nannette,1,0,1,0,0,1
Rissa,1,1,0,0,0,1
Lyndsie,1,0,1,0,1,1
Shumeet,0,0,1,0,0,0
Maurie,1,0,1,0,0,0
Staford,0,0,1,0,0,0
Leslie,1,0,1,0,0,1
Emelina,1,1,1,1,0,1
Tammy,0,0,0,0,1,1
Theresa,1,1,1,0,0,1
Aurelea,1,1,1,1,0,1
Marga,1,1,0,0,0,1
Arlie,1,0,0,1,0,1
Jeremiah,0,0,1,0,0,0
Margot,0,0,1,0,0,1
Jean-Pierre,1,0,1,0,0,0
Wain,0,0,0,0,0,0
Cori,1,0,0,0,0,1
Merrie,1,0,1,0,0,1
Celisse,1,0,1,0,0,1
John-David,0,0,1,0,0,0
Sheelah,0,0,1,0,0,1
Reinhard,0,0,1,0,0,0
Shawn,0,0,0,0,0,0
Wallis,0,0,1,0,0,1
Raquela,1,1,1,0,0,1
Jacqui,1,0,1,0,0,1
Paddie,1,0,1,0,0,0
Aubree,1,0,1,1,0,1
Johannes,0,0,1,0,0,0
Ulrike,1,0,1,1,0,1
Gomer,0,0,0,0,0,0
Parke,1,0,0,0,0,0
Swen,0,0,0,0,0,0
Sparky,0,0,1,0,1,0
Maggie,1,0,1,0,0,1
Cari,1,0,0,0,0,1
Amalita,1,1,1,1,0,1
Georgie,1,0,1,0,0,0
Josselyn,0,0,1,0,1,1
Reina,1,1,0,0,0,1
Octavia,1,1,1,1,0,1
Rosemary,0,0,1,0,1,1
Reggie,1,0,1,0,0,1
Demetra,1,1,1,0,0,1
Terrel,0,0,1,0,0,0
Julina,1,1,1,0,0,1
Tony,0,0,0,0,1,1
Kathlene,1,0,1,0,0,1
Dena,1,1,0,0,0,1
Moise,1,0,0,0,0,0
Matti,1,0,0,0,0,1
Ahmad,0,0,0,1,0,0
Luna,1,1,0,0,0,1
Jeannine,1,0,1,0,0,1
Hugo,0,0,0,0,0,0
Carolin,0,0,1,0,0,1
Cynthea,1,1,1,0,1,1
Tuckie,1,0,1,0,0,0
Nancy,0,0,0,0,1,1
Hulda,1,1,0,0,0,1
Clarette,1,0,1,0,0,1
Novelia,1,1,1,0,0,1
Gisele,1,0,1,0,0,1
Karena,1,1,1,0,0,1
Celestia,1,1,1,0,0,1
Salman,0,0,1,0,0,0
Rosene,1,0,1,0,0,1
Ignacius,0,0,1,1,0,0
Sloan,0,0,0,0,0,0
Harman,0,0,1,0,0,0
Kristi,1,0,1,0,0,1
Kari,1,0,0,0,0,1
Harcourt,0,0,1,0,0,0
Moore,1,0,0,0,0,0
Stig,0,0,0,0,0,0
Wade,0,0,0,0,0,0
Esther,0,0,1,1,0,1
Nonah,0,0,0,0,0,1
Nealy,0,0,0,0,1,0
Maryanne,1,0,1,0,1,1
Mirna,1,1,0,0,0,1
Juanita,1,1,1,0,0,0
Belita,1,1,1,0,0,1
Blinny,0,0,1,0,1,1
Joel,0,0,0,0,0,0
Jillana,1,1,1,0,0,1
Rufe,0,0,0,0,0,0
Zerk,0,0,0,0,0,0
Pet,0,0,0,0,0,1
Jory,0,0,0,0,1,0
Barton,0,0,1,0,0,0
Jeanine,1,0,1,0,0,1
Sivert,0,0,1,0,0,0
Anselm,0,0,1,1,0,0
Regan,0,0,0,0,0,1
Angele,1,0,1,1,0,1
Diego,0,0,0,0,0,0
Town,0,0,0,0,0,0
Denny,0,0,0,0,1,0
Tierney,0,0,1,0,1,1
Fancie,1,0,1,0,0,1
Braden,0,0,1,0,0,0
Hilda,1,1,0,0,0,1
Tomi,1,0,0,0,0,1
Bartlett,0,0,1,0,0,0
Wilhelm,0,0,1,0,0,0
Micheal,0,0,1,0,0,0
Andree,1,0,1,1,0,1
Ardeen,0,0,1,1,0,1
Tasha,1,1,0,0,0,1
Kim,0,0,0,0,0,1
Yetty,0,0,0,1,1,1
Anders,0,0,1,1,0,0
Doreen,0,0,1,0,0,1
Ellsworth,0,0,1,1,0,0
Sayres,0,0,1,0,1,0
Quillan,0,0,1,0,0,0
Dona,1,1,0,0,0,1
Wadsworth,0,0,1,0,0,0
Riane,1,0,0,0,0,1
Kendal,0,0,1,0,0,0
Sharla,1,1,1,0,0,1
Adrian,0,0,1,1,0,0
Forester,0,0,1,0,0,0
Melvin,0,0,1,0,0,0
Clem,0,0,0,0,0,1
John-Patrick,0,0,1,0,0,0
Loren,0,0,0,0,0,0
Ave,0,0,0,1,0,0
Emma,1,1,0,1,0,1
Gussy,0,0,0,0,1,1
Cortese,1,0,1,0,0,0
Janel,0,0,0,0,0,1
Rubetta,1,1,1,0,0,1
Kristy,0,0,1,0,1,1
Freddi,1,0,1,0,0,1
Karoline,1,0,1,0,0,1
Devan,0,0,0,0,0,1
Thaxter,0,0,1,0,0,0
Mattias,0,0,1,0,0,0
Oswald,0,0,1,1,0,0
Rozanne,1,0,1,0,0,1
Claudelle,1,0,1,0,0,1
Barbara,1,1,1,0,0,1
Eddie,1,0,0,1,0,0
Michaelina,1,1,1,0,0,1
Concettina,1,1,1,0,0,1
Editha,1,1,1,1,0,1
Vanna,1,1,0,0,0,1
Barris,0,0,1,0,0,0
Hartwell,0,0,1,0,0,0
Ulysses,0,0,1,1,1,0
Krissy,0,0,1,0,1,1
Roxy,0,0,0,0,1,1
Rayner,0,0,1,0,1,0
Yard,0,0,0,1,1,0
Fonsie,1,0,1,0,0,0
Batholomew,0,0,1,0,0,0
Kally,0,0,0,0,1,1
Clemence,1,0,1,0,0,1
Blondy,0,0,1,0,1,1
Tiphani,1,0,1,0,0,1
Marje,1,0,0,0,0,1
Johny,0,0,0,0,1,0
Sarene,1,0,1,0,0,1
Morty,0,0,0,0,1,0
Hy,0,0,0,0,1,0
Salmon,0,0,1,0,0,0
Hebert,0,0,1,0,0,0
Camella,1,1,1,0,0,1
Abel,0,0,0,1,0,0
Conny,0,0,0,0,1,1
Sky,0,0,0,0,1,0
Quintin,0,0,1,0,0,0
Lindsy,0,0,1,0,1,1
Tiff,0,0,0,0,0,1
Suellen,0,0,1,0,0,1
Natale,1,0,1,0,0,0
Griffin,0,0,1,0,0,0
Fraser,0,0,1,0,0,0
Sholom,0,0,1,0,0,0
Cristie,1,0,1,0,0,1
Ermentrude,1,0,1,1,0,1
Lowell,0,0,1,0,0,0
Pietro,0,0,1,0,0,0
Romona,1,1,1,0,0,1
Leonore,1,0,1,0,0,1
Doroteya,1,1,1,0,1,1
Barde,1,0,0,0,0,0
Delia,1,1,0,0,0,1
Syd,0,0,0,0,1,0
Jehanna,1,1,1,0,0,1
Teodor,0,0,1,0,0,0
Stafani,1,0,1,0,0,1
Bert,0,0,0,0,0,1
Kylynn,0,0,1,0,1,1
Karil,0,0,0,0,0,1
Candi,1,0,0,0,0,1
Mufinella,1,1,1,0,0,1
Dorice,1,0,1,0,0,1
Natalia,1,1,1,0,0,1
Morlee,1,0,1,0,0,0
Isaak,0,0,0,1,0,0
Clarey,0,0,1,0,1,1
Erika,1,1,0,1,0,1
Rachelle,1,0,1,0,0,1
Jania,1,1,0,0,0,1
Abe,0,0,0,1,0,0
Faythe,1,0,1,0,1,1
Myranda,1,1,1,0,1,1
Helaine,1,0,1,0,0,1
Helyn,0,0,0,0,1,1
Christi,1,0,1,0,0,1
Hamel,0,0,0,0,0,0
Lynn,0,0,0,0,1,1
Rozalin,0,0,1,0,0,1
Rena,1,1,0,0,0,1
Elfrida,1,1,1,1,0,1
Amy,0,0,0,1,1,1
Locke,1,0,0,0,0,0
Siegfried,0,0,1,0,0,0
Jacinta,1,1,1,0,0,1
Blare,1,0,0,0,0,0
Kacey,0,0,0,0,1,1
Manon,0,0,0,0,0,1
Lilla,1,1,0,0,0,1
Selma,1,1,0,0,0,1
Donny,0,0,0,0,1,0
Tim,0,0,0,0,0,1
Brea,1,1,0,0,0,1
Todd,0,0,0,0,0,0
Lissi,1,0,0,0,0,1
Lisabeth,0,0,1,0,0,1
Nanette,1,0,1,0,0,1
Deane,1,0,0,0,0,1
Ferinand,0,0,1,0,0,0
Anja,1,1,0,1,0,1
Wesley,0,0,1,0,1,0
Lucky,0,0,0,0,1,1
Leshia,1,1,1,0,0,1
Lilas,0,0,0,0,0,1
Bennet,0,0,1,0,0,0
Gerladina,1,1,1,0,0,1
Bethina,1,1,1,0,0,1
Walter,0,0,1,0,0,0
Annaliese,1,0,1,1,0,1
Lucian,0,0,1,0,0,0
Zarla,1,1,0,0,0,1
Daile,1,0,0,0,0,1
Herbie,1,0,1,0,0,0
Walther,0,0,1,0,0,0
Rosario,0,0,1,0,0,1
Letitia,1,1,1,0,0,1
Mariele,1,0,1,0,0,1
Barclay,0,0,1,0,1,0
Clifton,0,0,1,0,0,0
Micah,0,0,0,0,0,0
Batsheva,1,1,1,0,0,1
Hunt,0,0,0,0,0,0
Remus,0,0,0,0,0,0
Mildred,0,0,1,0,0,1
Derk,0,0,0,0,0,0
Lauralee,1,0,1,0,0,1
Gavriel,0,0,1,0,0,0
Myrtia,1,1,1,0,1,1
Laryssa,1,1,1,0,1,1
Morissa,1,1,1,0,0,1
Dode,0,0,0,0,0,1
Melita,1,1,1,0,0,1
Winnifred,0,0,1,0,0,1
Ric,0,0,0,0,0,0
Jorey,0,0,0,0,1,1
Jessalin,0,0,1,0,0,1
Casey,0,0,0,0,1,0
Kathryne,1,0,1,0,1,1
Brigitte,1,0,1,0,0,1
Dwane,1,0,0,0,0,0
Karlene,1,0,1,0,0,1
Jennine,1,0,1,0,0,1
Simone,1,0,1,0,0,1
Eddi,1,0,0,1,0,1
Winnie,1,0,1,0,0,1
Hermann,0,0,1,0,0,0
Kalle,1,0,0,0,0,0
Melesa,1,1,1,0,0,1
Brunhilda,1,1,1,0,0,1
Honey,0,0,0,0,1,1
Rubie,1,0,0,0,0,1
Robbert,0,0,1,0,0,0
Reeba,1,1,0,0,0,1
Rea,1,1,0,0,0,1
Elie,0,0,0,1,0,1
Kipp,0,0,0,0,0,1
Lynelle,1,0,1,0,1,1
Fowler,0,0,1,0,0,0
Marcy,0,0,0,0,1,1
Mindy,0,0,0,0,1,1
Lin,0,0,0,0,0,1
Claudette,1,0,1,0,0,1
Shepperd,0,0,1,0,0,0
Lambert,0,0,1,0,0,0
Bubba,1,1,0,0,0,0
Dillon,0,0,1,0,0,0
LeeAnn,0,0,1,0,0,1
Janina,1,1,1,0,0,1
Normie,1,0,1,0,0,0
Bernard,0,0,1,0,0,0
Annemarie,1,0,1,1,0,1
Hailee,1,0,1,0,0,1
Oreste,1,0,1,1,0,1
Sibeal,0,0,1,0,0,1
Mara,1,1,0,0,0,1
Roni,1,0,0,0,0,0
Jude,0,0,0,0,0,1
Kaitlynn,0,0,1,0,1,1
Ardene,1,0,1,1,0,1
Shaun,0,0,0,0,0,0
Ariela,1,1,1,1,0,1
Ernaline,1,0,1,1,0,1
Keene,1,0,0,0,0,0
Anni,1,0,0,1,0,1
Netty,0,0,0,0,1,1
Bernadine,1,0,1,0,0,1
Coriss,0,0,1,0,0,1
Edna,1,1,0,1,0,1
Art,0,0,0,1,0,0
Pauletta,1,1,1,0,0,1
Olle,0,0,0,1,0,0
Thacher,0,0,1,0,0,0
Quentin,0,0,1,0,0,0
Knox,0,0,0,0,0,0
Sinead,0,0,1,0,0,1
Job,0,0,0,0,0,0
Sascha,1,1,1,0,0,0
Rik,0,0,0,0,0,0
Leland,0,0,1,0,0,0
Trudy,0,0,0,0,1,1
Catina,1,1,1,0,0,1
Jessie,1,0,1,0,0,0
Buster,0,0,1,0,0,0
Giorgia,1,1,1,0,0,1
Kristal,0,0,1,0,0,1
Betta,1,1,0,0,0,1
Leeann,0,0,1,0,0,1
Alisa,1,1,0,1,0,1
Haleigh,0,0,1,0,0,1
Lizzie,1,0,1,0,0,1
Lynette,1,0,1,0,1,1
Windham,0,0,1,0,0,0
Aridatha,1,1,1,1,0,1
Olwen,0,0,0,1,0,1
Tharen,0,0,1,0,0,0
Philip,0,0,1,0,0,0
Sukey,0,0,0,0,1,1
Elwin,0,0,0,1,0,0
Fonz,0,0,0,0,0,0
Sidoney,0,0,1,0,1,1
Hewet,0,0,0,0,0,0
Bette,1,0,0,0,0,1
Leoline,1,0,1,0,0,1
Sammy,0,0,0,0,1,1
Normand,0,0,1,0,0,0
Clarance,1,0,1,0,0,0
Chaunce,1,0,1,0,0,0
Elisabet,0,0,1,1,0,1
Marylin,0,0,1,0,1,1
Theresina,1,1,1,0,0,1
Ginger,0,0,1,0,0,1
Lauree,1,0,1,0,0,1
Agamemnon,0,0,1,1,0,0
Ada,1,1,0,1,0,1
Gary,0,0,0,0,1,0
Jena,1,1,0,0,0,1
Dalia,1,1,0,0,0,1
Gisella,1,1,1,0,0,1
Tiphanie,1,0,1,0,0,1
Roshelle,1,0,1,0,0,1
Arther,0,0,1,1,0,0
Alisha,1,1,1,1,0,1
Shayne,1,0,1,0,1,1
Orbadiah,0,0,1,1,0,0
Renel,0,0,0,0,0,1
Giff,0,0,0,0,0,0
Bernadette,1,0,1,0,0,1
Nesta,1,1,0,0,0,1
Amadeus,0,0,1,1,0,0
Josh,0,0,0,0,0,0
Godfry,0,0,1,0,1,0
Gianna,1,1,1,0,0,1
Atalanta,1,1,1,1,0,1
Clarabelle,1,0,1,0,0,1
Jocelin,0,0,1,0,0,1
Gertruda,1,1,1,0,0,1
Merrel,0,0,1,0,0,0
Charmian,0,0,1,0,0,1
Mei,1,0,0,0,0,1
Seana,1,1,0,0,0,1
Louie,1,0,0,0,0,0
Sophronia,1,1,1,0,0,1
Darelle,1,0,1,0,0,1
Felipa,1,1,1,0,0,1
Vince,1,0,0,0,0,0
Allys,0,0,0,1,1,1
Brier,0,0,0,0,0,1
Adrianna,1,1,1,1,0,1
Aharon,0,0,1,1,0,0
Nalani,1,0,1,0,0,1
Eduard,0,0,1,1,0,0
Cristi,1,0,1,0,0,1
Oralla,1,1,1,1,0,1
Rudolf,0,0,1,0,0,0
Sayers,0,0,1,0,1,0
Courtney,0,0,1,0,1,1
Danielle,1,0,1,0,0,1
Kerry,0,0,0,0,1,1
Bob,0,0,0,0,0,0
Immanuel,0,0,1,1,0,0
Kare,0,0,0,0,0,1
Andrea,1,1,1,1,0,1
Frankie,1,0,1,0,0,1
Lonna,1,1,0,0,0,1
Giordano,0,0,1,0,0,0
Lyndsey,0,0,1,0,1,1
Gerianna,1,1,1,0,0,1
Vernon,0,0,1,0,0,0
Rhodia,1,1,1,0,0,1
Mallorie,1,0,1,0,0,1
Avie,0,0,0,1,0,1
Ingelbert,0,0,1,1,0,0
Analiese,1,0,1,1,0,1
Lanette,1,0,1,0,0,1
Naomi,1,0,0,0,0,1
Florry,0,0,1,0,1,1
Titus,0,0,0,0,0,0
Minna,1,1,0,0,0,1
Rolando,0,0,1,0,0,0
Roseann,0,0,1,0,0,1
Nancey,0,0,1,0,1,1
Inga,1,1,0,1,0,1
Denni,1,0,0,0,0,1
Quiggly,0,0,1,0,1,0
Janetta,1,1,1,0,0,1
Claudie,1,0,1,0,0,1
Rosmunda,1,1,1,0,0,1
Muffin,0,0,1,0,0,0
Sunny,0,0,0,0,1,1
Lisbeth,0,0,1,0,0,1
Peggi,1,0,0,0,0,1
Bartie,1,0,1,0,0,0
Aurora,1,1,1,1,0,1
Josef,0,0,0,0,0,0
Reggie,1,0,1,0,0,0
Yehudit,0,0,1,1,1,1
Erena,1,1,0,1,0,1
Devi,1,0,0,0,0,1
Maude,1,0,0,0,0,1
Scarlett,0,0,1,0,0,1
Tedie,1,0,0,0,0,0
Lucienne,1,0,1,0,0,1
Stacy,0,0,0,0,1,0
Flynn,0,0,0,0,1,0
Mmarianne,1,0,1,0,0,1
Theresa-Marie,1,0,1,0,0,1
Dallas,0,0,1,0,0,0
Lilyan,0,0,1,0,1,1
Emalee,1,0,1,1,0,1
Olimpia,1,1,1,1,0,1
Joycelin,0,0,1,0,1,1
Renado,0,0,1,0,0,0
Sharna,1,1,1,0,0,1
Georgia,1,1,1,0,0,1
Franklyn,0,0,1,0,1,0
Stevie,1,0,1,0,0,0
Aamir,0,0,0,1,0,0
Morna,1,1,0,0,0,1
Gertrud,0,0,1,0,0,1
Jeff,0,0,0,0,0,0
Lian,0,0,0,0,0,1
Hall,0,0,0,0,0,0
Lawrence,1,0,1,0,0,0
Minnie,1,0,1,0,0,1
Dinnie,1,0,1,0,0,1
Andonis,0,0,1,1,0,0
Drew,0,0,0,0,0,0
Ede,0,0,0,1,0,1
Devina,1,1,1,0,0,1
Debby,0,0,0,0,1,1
Lorene,1,0,1,0,0,1
Vonny,0,0,0,0,1,1
Lucien,0,0,1,0,0,0
Aldwin,0,0,1,1,0,0
Kia,1,1,0,0,0,1
Gilles,0,0,1,0,0,0
Annora,1,1,1,1,0,1
Sasha,1,1,0,0,0,1
Sherill,0,0,1,0,0,1
Vick,0,0,0,0,0,0
Cate,0,0,0,0,0,1
Jon,0,0,0,0,0,0
Bree,0,0,0,0,0,1
Deborah,0,0,1,0,0,1
Courtenay,0,0,1,0,1,1
Fredra,1,1,1,0,0,1
Elsinore,1,0,1,1,0,1
Phyllida,1,1,1,0,1,1
Kizzie,1,0,1,0,0,1
Fayina,1,1,1,0,1,1
Ebony,0,0,0,1,1,1
Jerzy,0,0,0,0,1,0
Lesly,0,0,0,0,1,1
Allison,0,0,1,1,0,1
Garfinkel,0,0,1,0,0,0
Rodina,1,1,1,0,0,1
Meira,1,1,0,0,0,1
Marshall,0,0,1,0,0,0
Beowulf,0,0,1,0,0,0
Roman,0,0,0,0,0,0
Sascha,1,1,1,0,0,1
Dennis,0,0,1,0,0,0
